ID,LONGITUDE,LATITUDE,a,b,c,e,f,g
2273230,-95.647227,35.29114,79.9,425.4494444,46.35944444,0.580218328,0.013921775,0
2273231,-70.621663,41.564754,527,2224.64,171.34,0.32512334,0.072795812,0
2273232,-117.486687,33.922769,595,2412.675833,101.634,0.170813445,0.078948817,0
2273233,-74.124259,41.012968,636.9333333,2262.59,378.2133333,0.593803642,0.074037631,0
2273234,-112.746832,32.93059,102,88.58666667,14.17,0.138921569,0.002898778,0
2273235,-86.048945,39.836969,286.45,795.63,7.02,0.024506895,0.026035013,0
2273236,-86.192863,36.761437,131.75,705.1,80.86,0.61373814,0.023072644,0
2273237,-84.738841,31.561815,102,219.56,27.21333333,0.266797386,0.007184555,0
2273238,-120.429128,34.879786,139.74,325.391,45.032,0.322255618,0.010647611,0
2273239,-121.811939,37.30593,1972.607143,6359.626429,338.2785714,0.17148806,0.208102959,0
2273240,-95.686742,39.255249,95.2,223.36,24.98363636,0.262433155,0.007308901,0
2273241,-85.734609,33.328613,161.5,480.6158824,58.95882353,0.365070115,0.01572696,0
2273242,-89.987758,36.672703,170,207.0383333,18.41666667,0.108333333,0.006774815,0
2273243,-97.404541,34.615413,230.35,561.0293333,38.15933333,0.165658057,0.01835829,0
2273244,-73.537428,41.052552,157.25,2283.838333,63.31,0.402607313,0.07473293,0
2273245,-97.519322,35.645555,253.0875,1014.126667,166.335,0.657223292,0.033184773,0
2273246,-72.140638,44.0006,116.2071429,434.9635714,35.24857143,0.303325343,0.014233101,0
2273247,-83.184356,41.123822,248.88,379.324,67.678,0.271930248,0.012412435,0
2273248,-98.409783,29.577604,1700,2174.486471,133.8923529,0.078760208,0.071154662,0
2273249,-98.443216,38.813373,170,160.1875,16.38,0.096352941,0.005241738,0
2273250,-74.166765,39.861993,255,720.7933333,44.48166667,0.174437909,0.023586169,0
2273251,-93.530339,36.925771,87.44375,340.67,27.17,0.31071403,0.011147579,0
2273252,-100.72851,32.385047,136,263.2422222,18.69111111,0.137434641,0.008613947,0
2273253,-118.185432,34.044017,204.7555556,266.9455556,57.44555556,0.280556761,0.008735129,0
2273254,-86.025357,33.778779,276.5333333,486.9993333,46.904,0.169614272,0.015935842,0
2273255,-91.940545,36.995812,62.9,162.0208333,22.99916667,0.365646529,0.005301729,0
2273256,-118.391172,45.948581,85,136.18,14.82,0.174352941,0.004456152,0
2273257,-111.990626,43.517679,170,134.2,14.95,0.087941176,0.004391361,0
2273258,-82.480531,29.796996,85,183.81,62.985,0.741,0.006014725,0
2273259,-108.769008,45.67451,370.6,286.6233333,26.715,0.072085807,0.009379036,0
2273260,-74.580744,39.346883,450.5,1481.92,176.54,0.391875694,0.048492147,0
2273261,-90.492238,44.727243,51,295.955,28.73,0.563333333,0.009684391,0
2273262,-80.084138,41.160704,246.5,237.93,33.15,0.134482759,0.007785668,0
2273263,-77.598148,38.20352,559.5833333,1395.276667,125.58,0.224416977,0.045656959,0
2273264,-75.003997,39.80703,272,482.57,22.88,0.084117647,0.015790903,0
2273265,-91.508486,38.983949,159.8,1029.95,50.78272727,0.317789282,0.033702552,0
2273266,-79.898474,40.454955,246.5,419.892,25.168,0.10210142,0.013739921,0
2273267,-81.74543,26.059541,329.5733333,1296.526,156.0346667,0.473444454,0.042425589,0
2273268,-84.330774,39.070642,1020,3308.630417,419.38,0.411156863,0.108266702,0
2273269,-117.657409,33.511714,1360,1562.45,240.5354545,0.176864305,0.051127291,0
2273270,-96.164507,44.994618,119,136.29,22.34375,0.187762605,0.004459751,0
2273271,-116.853548,33.029349,191.8681818,494.96,74.05272727,0.385956267,0.016196335,0
2273272,-117.189128,33.90269,700.4,1921.582667,283.9546667,0.405417857,0.062879014,0
2273273,-82.106222,29.39182,317.3333333,769.1933333,102.5808333,0.323258929,0.025169939,0
2273274,-92.223855,39.105429,649.4,564.8775,51.98375,0.080048891,0.018484211,0
2273275,-84.133892,39.721286,217.6,1006.39,129.0466667,0.593045343,0.03293161,0
2273276,-95.218106,33.170204,340,280.5,41.09857143,0.120878151,0.009178665,0
2273277,-80.835278,38.30089,176.8,589.4770588,66.03235294,0.373486159,0.019289171,0
2273278,-86.27,43.28,92.82,325.105,35.49,0.382352941,0.010638253,0
2273279,-89.183951,32.324448,170,254.056,40.378,0.237517647,0.008313351,0
2273280,-99.916567,35.657587,102,69.08,23.53,0.230686275,0.002260471,0
2273281,-80.728088,32.229426,132.9777778,362.0711111,28.42666667,0.213770053,0.011847877,0
2273282,-83.31444,35.50937,68,277.42,22.88,0.336470588,0.00907788,0
2273283,-122.441457,48.762763,510,666.435,81.835,0.160460784,0.021807428,0
2273284,-89.834585,36.091528,112.2,362.9266667,30.76666667,0.274212715,0.011875873,0
2273285,-76.626193,39.269943,416.5,1927.21375,78.93166667,0.189511805,0.063063277,0
2273286,-90.842544,37.482004,112.37,132.528,19.136,0.170294563,0.004336649,0
2273287,-82.296554,27.955112,68,226.3407143,23.37214286,0.343707983,0.007406437,0
2273288,-121.189604,44.27669,170,242.2383333,32.825,0.193088235,0.007926647,0
2273289,-82.973196,40.011792,431.8,3788.82625,132.5675,0.307011348,0.123979917,0
2273290,-93.49,45,198.9,1009.195,92.105,0.463071895,0.033023397,0
2273291,-87.529302,37.959076,276.0071429,718.0721429,61.79642857,0.223894309,0.023497125,0
2273292,-98.511234,44.871853,119,159.83,16.64,0.139831933,0.005230039,0
2273293,-80.138117,40.849646,850,911.746,121.68,0.143152941,0.02983462,0
2273294,-70.655802,41.413717,18.7,135.52,12.87,0.688235294,0.004434555,0
2273295,-71.415801,41.820002,216.75,988.2766667,126.8366667,0.585174933,0.032338896,0
2273296,-89.222239,31.347181,199.75,950.0944444,109.8066667,0.549720484,0.031089478,0
2273297,-89.962732,37.313464,170,236.0722222,38.32111111,0.225418301,0.007724876,0
2273298,-101.39216,33.201695,255,154.286,20.67,0.081058824,0.005048626,0
2273299,-84.083283,34.062747,647.1333333,2022.746,305.8553333,0.472631091,0.066189332,0
2273300,-118.001376,34.143959,744.0769231,1848.795385,307.75,0.413599711,0.060497231,0
2273301,-90.108744,32.467065,188.7,774.7116667,113.815,0.603153153,0.025350513,0
2273302,-94.309271,39.517727,123.25,274.34,24.635,0.199878296,0.008977094,0
2273303,-97.501714,35.479388,234.6,2117.522,80.34,0.342455243,0.069290641,0
2273304,-78.988667,39.430406,199.69,549.2623529,71.24764706,0.356791262,0.017973245,0
2273305,-88.56877,39.922207,170,300.52,21.71,0.127705882,0.00983377,0
2273306,-89.64,40.84,300.3333333,2143.0475,143.585,0.478085461,0.0701259,0
2273307,-92.090231,32.463327,49.3,122.76,20.7675,0.421247465,0.004017016,0
2273308,-85.296785,34.953481,212.6246667,1084.042667,98.592,0.463690321,0.0354726,0
2273309,-90.468299,38.501489,412.76,2863.943824,185.1352941,0.448530124,0.093715439,0
2273310,-87.94,41.89,181.6355556,1187.022222,121.1238889,0.666851204,0.03884235,0
2273311,-91.178615,30.533199,27.2,229.13,1.43,0.052573529,0.007497709,0
2273312,-86.25,41.65,510,323.1525,33.2475,0.065191176,0.010574362,0
2273313,-84.481588,37.984864,64.8,302.9011765,40.08588235,0.618609296,0.009911688,0
2273314,-87.666229,40.463873,85,180.9316667,20.02,0.235529412,0.005920539,0
2273315,-90.181305,29.914386,33.66,371.69,9.828,0.29197861,0.012162631,0
2273316,-84.839251,36.842723,95.2,359.15,31.54666667,0.331372549,0.011752291,0
2273317,-90.487856,30.51908,161.5,839.63,79.83,0.494303406,0.027474804,0
2273318,-89.10828,41.544308,255,272.602,23.66,0.092784314,0.008920223,0
2273319,-93.459563,33.00054,340,454.5566667,33.41,0.098264706,0.014874236,0
2273320,-83.944152,42.063886,158.1,383.735,51.9675,0.32870019,0.012556774,0
2273321,-90.076846,30.386096,158.95,885.72,113.9914286,0.717152744,0.028982984,0
2273322,-88.875249,41.763846,102,186.725,33.8,0.331372549,0.006110111,0
2273323,-92.561925,39.749707,113.3333333,231.11,28.16666667,0.248529412,0.0075625,0
2273324,-122.125754,37.381432,479.4,1943.425,208.6175,0.435163746,0.06359375,0
2273325,-91.730299,38.271108,170,306.3866667,42.77,0.251588235,0.010025742,0
2273326,-88.476741,39.131978,170,394.50125,49.64375,0.292022059,0.012909072,0
2273327,-75.890338,41.274223,232.3333333,749.98,65.65,0.282568149,0.02454123,0
2273328,-116.721385,33.303666,192.6666667,303.0866667,18.02666667,0.093564014,0.009917757,0
2273329,-89.447926,40.699364,566.6666667,523.5266667,58.5,0.103235294,0.017131108,0
2273330,-86.815344,33.559383,201.1666667,629.1083333,87.01333333,0.432543496,0.020586006,0
2273331,-86.749524,33.540883,287.5833333,802.4988889,57.77777778,0.200907949,0.02625978,0
2273332,-84.688671,33.883327,738.0833333,1124.933333,224.64,0.304355877,0.036810646,0
2273333,-74.417868,40.759939,184.11,942.48,121.94,0.662321438,0.030840314,0
2273334,-85.643629,31.439069,170,316.0911111,48.41777778,0.284810458,0.010343296,0
2273335,-83.641578,32.593365,423.7636364,1803.22,265.0227273,0.62540224,0.05900589,0
2273336,-95.581763,46.603106,340,335.346,45.24,0.133058824,0.010973364,0
2273337,-78.96,39.06,322.15,442.53,56.342,0.174893683,0.014480694,0
2273338,-93.970209,36.681498,161.5,399.465,35.009,0.216773994,0.013071499,0
2273339,-97.10843,34.495301,209.78,727.155,85.30166667,0.4066244,0.023794339,0
2273340,-90.747968,38.492168,192.1,723.7371429,52.83571429,0.27504276,0.023682498,0
2273341,-98.622907,33.587932,62.05,230.835,19.89,0.320547945,0.007553501,0
2273342,-90.62,38.78,550.9821429,1382.165714,174.8778571,0.317392967,0.045227936,0
2273343,-74.431727,39.366411,680,1860.565882,150.5935294,0.221461073,0.060882391,0
2273344,-90.03124,29.970298,268.8125,689.0125,77.025,0.286538014,0.022546221,0
2273345,-81.837625,39.670014,170,270,33.10272727,0.194721925,0.008835079,0
2273346,-97.47,35.62,684.25,2926.042778,393.5388889,0.575139041,0.095747473,0
2273347,-97.47327,35.621534,566.7611111,3678.491667,378.3433333,0.667553447,0.120369492,0
2273348,-71.062715,42.377815,353.2222222,1576.141111,147.4633333,0.41748034,0.051575298,0
2273349,-88.721384,44.118704,340,678.2966667,128.5266667,0.378019608,0.022195572,0
2273350,-79.130701,38.976602,340,470.01,72.48090909,0.213179144,0.015379908,0
2273351,-97.730888,35.388498,514.25,1585.643529,289.2423529,0.562454746,0.051886241,0
2273352,-73.674143,40.657107,504.135,1872.53,285.74,0.566792625,0.061273887,0
2273353,-88.311989,44.284248,272,980.7966667,132.2966667,0.486384804,0.032094132,0
2273354,-88.187784,30.69636,618.8,851.6566667,92.64666667,0.149719888,0.027868346,0
2273355,-85.235583,35.02706,161.84,1292.94,100.4466667,0.620654144,0.042308246,0
2273356,-81.382421,31.16916,170,793.3933333,33.54,0.197294118,0.025961824,0
2273357,-80.087567,40.471742,340,188.6866667,20.32333333,0.05977451,0.006174302,0
2273358,-70.672149,42.620836,394.4,649.99,52.858,0.134021298,0.021269306,0
2273359,-93.620012,42.851137,246.5,192.445,38.935,0.157951318,0.006297284,0
2273360,-87.642136,41.774993,769.42,4254.14,538.59,0.699994801,0.139206152,0
2273361,-112.14187,36.05321,170,89.46666667,10.48666667,0.061686275,0.002927574,0
2273362,-118.2,33.92,276.7222222,660.5316667,123.8394444,0.447522586,0.021614256,0
2273363,-122.301906,47.919896,280.9533333,2038.791333,109.5466667,0.389910543,0.066714376,0
2273364,-91.044463,44.138156,85,220.605,39.39,0.463411765,0.00721875,0
2273365,-80.148414,36.318872,425,371.14,47.58,0.111952941,0.012144634,0
2273366,-91.5,29.79,1100.75,913.7542857,129.9442857,0.11805068,0.029900337,0
2273367,-88.671525,45.553416,98.6,223.575,16.2825,0.165136917,0.007315936,0
2273368,-75.147271,39.94742,516.46,3325.278,358.202,0.693571622,0.108811453,0
2273369,-86.867549,39.029542,123.25,282.755,36.53,0.296389452,0.009252454,0
2273370,-82.816934,32.986972,680,408.79,53.25272727,0.078312834,0.013376636,0
2273371,-115.929733,42.681724,95.2,220.165,20.085,0.210976891,0.007204352,0
2273372,-93.422782,45.009836,610.3,3112.7635,315.874,0.517571686,0.101857444,0
2273373,-96.759702,48.20784,170,231.48125,19.0125,0.111838235,0.007574648,0
2273374,-74.046878,40.722126,522.5181818,2075.61,214.2636364,0.410059676,0.067919175,0
2273375,-121.524133,44.307329,307.7,808.115,142.74,0.463893403,0.026443554,0
2273376,-80.822629,35.577358,406.8666667,1215.5,161.5033333,0.396944126,0.039774215,0
2273377,-92.735436,35.169227,207.4,699.27,37.05,0.178640309,0.022881872,0
2273378,-77.852222,38.694065,1190,1547.379167,150.7458333,0.126677171,0.050634135,0
2273379,-94.785598,39.143376,255,429.33,74.49,0.292117647,0.014048757,0
2273380,-90.491704,43.994833,141.6666667,407.5133333,51.61,0.364305882,0.01333486,0
2273381,-120.273136,47.418596,246.5,419.65,65.26,0.26474645,0.013732003,0
2273382,-86.031614,32.65419,246.5,496.3453846,67.55,0.274036511,0.016241668,0
2273383,-101.65192,33.436795,131.75,174.922,34.268,0.260098672,0.005723887,0
2273384,-79.442844,40.479239,170,478.94,23.27,0.136882353,0.01567212,0
2273385,-89.033124,42.691542,351.9,1502.82,206.44,0.586643933,0.049176047,0
2273386,-94.39234,34.419159,246.5,359.8885714,36.69714286,0.148872791,0.011776458,0
2273387,-73.59,40.7,309.0222222,947.1,112.0022222,0.362440673,0.030991492,0
2273388,-73.942597,40.818333,200.26,995.445,133.1525,0.664898132,0.032573462,0
2273389,-85.358629,32.627771,250.75,946.11,137.215,0.547218345,0.030959097,0
2273390,-120.213532,39.179562,170.34,330.462,34.502,0.202547845,0.010813547,0
2273391,-70.183177,44.985403,68,136.84,4.875,0.071691176,0.004477749,0
2273392,-99.891766,36.70625,79.9,258.8928571,27.80142857,0.347952798,0.008471625,0
2273393,-72.666317,41.61049,212.925,2233.376063,113.3925,0.532546671,0.073081677,0
2273394,-108.572662,45.781265,746.13,728.2,53.69,0.07195797,0.023828534,0
2273395,-68.8,44.84,136,276.0725,28.8925,0.212444853,0.009033786,0
2273396,-80.02,32.99,346.8,1417.07,227.5472727,0.656134004,0.046370092,0
2273397,-94.153395,36.052045,1139,1183.215,189.1716667,0.166085748,0.038717768,0
2273398,-81.436659,41.245836,227.63,895.554,127.27,0.559109081,0.029304777,0
2273399,-83.969616,30.838543,340,1068.98,185.6028571,0.545890756,0.034979712,0
2273400,-87.075866,41.475661,408,1021.68,201.24,0.493235294,0.033431937,0
2273401,-84.124053,35.866153,239.7,2349.49,171.08,0.71372549,0.076881217,0
2273402,-95.811675,29.750893,668.1,2600.62,464.75,0.695629397,0.085098822,0
2273403,-93.282841,44.967345,527,1076.68,113.6525,0.215659393,0.035231675,0
2273404,-81.28,28.68,1037,1262.793889,180.3894444,0.173953177,0.04132179,0
2273405,-80.775958,35.272506,680,1653.654444,150.5833333,0.221446078,0.054111729,0
2273406,-96.943802,32.58847,714,1365.32,271.3533333,0.380046685,0.044676702,0
2273407,-97.126229,41.237315,141.1,475.376,64.948,0.460297661,0.015555497,0
2273408,-84.072085,42.661438,255,1146.53,19.435,0.076215686,0.037517343,0
2273409,-94.593828,39.01234,232.07125,1099.10625,153.31875,0.660653786,0.035965519,0
2273410,-119.105157,44.409977,85,210.3933333,3.943333333,0.046392157,0.006884599,0
2273411,-98.608227,31.911637,58.735,330.3575,42.6725,0.726525922,0.010810128,0
2273412,-96.39041,41.05411,266.475,270.6733333,40.08333333,0.150420615,0.008857112,0
2273413,-88.080613,44.438779,216.75,3183.2075,133.38,0.615363322,0.104162549,0
2273414,-93.609713,41.724158,191.25,894.19,142.61,0.745673203,0.029260144,0
2273415,-97.141551,32.577258,906.1,1941.764,364.195,0.401936872,0.063539398,0
2273416,-119.24594,35.771511,170.9633333,651.0716667,119.1016667,0.696650354,0.021304701,0
2273417,-102.233751,40.104917,55.42,136.84,13.52,0.243955251,0.004477749,0
2273418,-80.26,36.04,308.55,868.285,127.0842857,0.411875825,0.028412467,0
2273419,-84.971864,37.314553,88.27,564.1835294,36.68294118,0.41557654,0.018461503,0
2273420,-96.237127,47.521367,170,265.5033333,16.85666667,0.099156863,0.008687936,0
2273421,-77.017691,38.912217,224.4,828.344,44.512,0.198360071,0.027105497,0
2273422,-79.937635,33.405953,416.5,619.6208333,73.47166667,0.176402561,0.020275551,0
2273423,-124.626924,48.369349,42.67,135.52,5.72,0.134052027,0.004434555,0
2273424,-85.146167,41.049054,714,1579.097143,138.5242857,0.194011605,0.051672027,0
2273425,-107.188462,36.048201,340,196.526,37.206,0.109429412,0.006430825,0
2273426,-71.946964,42.88559,680,234.63,18.265,0.026860294,0.007677683,0
2273427,-116.332178,48.730642,51,330.0183333,13.43333333,0.263398693,0.010799029,0
2273428,-74.380099,40.444363,357,600.54,67.37545455,0.188726763,0.019651178,0
2273429,-88.93,37.73,43.095,398.92875,22.89625,0.531297134,0.013053951,0
2273430,-85.368698,35.033092,323,480.0888889,39.62833333,0.122688338,0.015709715,0
2273431,-99.879303,36.288922,161.5,292.3555556,25.76888889,0.159559684,0.009566608,0
2273432,-83.289335,42.667955,68.30909091,773.23,40.02818182,0.585986159,0.025302029,0
2273433,-122.956998,45.498401,467.075,1244.1825,178.0566667,0.381216436,0.040712778,0
2273434,-90.725561,30.864693,378.25,216.8283333,33.32333333,0.0880987,0.007095168,0
2273435,-86.16,39.74,170,320.595,40.365,0.237441176,0.010490674,0
2273436,-71.558371,42.612351,248.2,878.35,112.58,0.453585818,0.028741819,0
2273437,-94.78,32.55,471.75,1308.156667,208.4188889,0.441799447,0.042806174,0
2273438,-72.429039,41.05555,190.4,836.88,84.695,0.444826681,0.027384817,0
2273439,-80.306866,36.142762,515.84375,2901.999375,232.91125,0.451515115,0.094960713,0
2273440,-100.712107,43.896115,136,210.815,12.48,0.091764706,0.006898397,0
2273441,-97.254389,26.08764,673.625,692.3125,144.82,0.214986083,0.022654205,0
2273442,-84.685645,33.875377,737.1861111,5165.206139,204.0494444,0.27679502,0.169018525,0
2273443,-114.378202,36.637236,58.65,309.32,39.13,0.667178176,0.010121728,0
2273444,-115.07734,36.040063,204,1841.125,144.69,0.709264706,0.060246237,0
2273445,-79.924973,40.431852,255,541.805,68.52625,0.268730392,0.017729221,0
2273446,-77.047546,42.138331,850,420.2825,32.2725,0.037967647,0.0137527,0
2273447,-112.009099,34.705547,194.0833333,447.975,45.99833333,0.237003006,0.014658868,0
2273448,-87.852585,42.361882,357,748.55,58.37,0.163501401,0.024494437,0
2273449,-73.750755,41.371708,692.75,2723.71,506.87,0.731678095,0.089126636,0
2273450,-82.756267,39.906062,1020,2936.23,580.06,0.568686275,0.096080825,0
2273451,-95.227621,38.795308,97.75,957.715,50.31,0.514680307,0.031338842,0
2273452,-81.539793,35.914935,510,777.491,94.289,0.184880392,0.025441459,0
2273453,-123.094717,48.545416,56.95,136.84,10.01,0.175768218,0.004477749,0
2273454,-85.931745,39.205507,1020,1275.725,114.075,0.111838235,0.041744928,0
2273455,-110.457515,33.36501,493,283.448,28.392,0.057590264,0.009275131,0
2273456,-90.325304,38.550594,340,602.8,48.75,0.143382353,0.019725131,0
2273457,-92.661347,44.211009,108.8,411.84,39.91,0.366819853,0.01347644,0
2273458,-80.989669,40.895678,302.6,534.1835714,57.21857143,0.189089793,0.017479829,0
2273459,-120.854387,37.06266,340,409.255,59.865,0.176073529,0.013391852,0
2273460,-92.585634,40.190765,103.84875,579.349375,56.355,0.542664211,0.018957768,0
2273461,-98.730929,31.162678,187,284.328,28.444,0.152106952,0.009303927,0
2273462,-91.92651,44.87182,612,1211.76,202.8,0.331372549,0.039651832,0
2273463,-87.864626,42.910468,221,1207.726667,141.05,0.638235294,0.039519852,0
2273464,-120.273136,47.418596,246.5,258.94,35.555,0.144239351,0.008473168,0
2273465,-95.393515,29.889161,474.4888889,1196.494444,122.4166667,0.257996909,0.039152305,0
2273466,-93.905617,41.845219,167.7333333,467.7016667,60.255,0.359230922,0.015304374,0
2273467,-122.54521,38.015044,351.05,5745.5475,158.535,0.451602336,0.188008753,0
